Running 1 simulations with a radial tolerance of 0.001000
Running simulation 0
design_bus_layout_inputs_icUsed = 5
[9, 217]: input idx: -1, input_number: 5 sample: 0
[30, 214]: input idx: -1, input_number: 5 sample: 0
[31, 35]: input idx: -1, input_number: 5 sample: 0
[2, 8]: input idx: -1, input_number: 5 sample: 0
[34, 136]: input idx: -1, input_number: 5 sample: 0
[36, 135]: input idx: -1, input_number: 5 sample: 0
[7, 38]: input idx: -1, input_number: 5 sample: 0
[9, 218]: input idx: -1, input_number: 5 sample: 0
[30, 215]: input idx: -1, input_number: 5 sample: 0
[31, 36]: input idx: -1, input_number: 5 sample: 0
[2, 9]: input idx: -1, input_number: 5 sample: 0
[34, 137]: input idx: -1, input_number: 5 sample: 0
[36, 136]: input idx: -1, input_number: 5 sample: 0
[7, 39]: input idx: -1, input_number: 5 sample: 0
[9, 219]: input idx: -1, input_number: 5 sample: 0
[30, 216]: input idx: -1, input_number: 5 sample: 0
[31, 37]: input idx: -1, input_number: 5 sample: 0
[2, 10]: input idx: -1, input_number: 5 sample: 0
[34, 138]: input idx: -1, input_number: 5 sample: 0
[36, 137]: input idx: -1, input_number: 5 sample: 0
[7, 40]: input idx: -1, input_number: 5 sample: 0
[8, 0]: input idx: -1, input_number: 5 sample: 0
[9, 220]: input idx: -1, input_number: 5 sample: 0
[30, 217]: input idx: -1, input_number: 5 sample: 0
[31, 38]: input idx: -1, input_number: 5 sample: 0
[2, 11]: input idx: -1, input_number: 5 sample: 0
[34, 139]: input idx: -1, input_number: 5 sample: 0
[36, 138]: input idx: -1, input_number: 5 sample: 0
[7, 41]: input idx: -1, input_number: 5 sample: 0
[8, 1]: input idx: -1, input_number: 5 sample: 0
[9, 221]: input idx: -1, input_number: 5 sample: 0
[30, 218]: input idx: -1, input_number: 5 sample: 0
[31, 39]: input idx: -1, input_number: 5 sample: 0
[2, 12]: input idx: -1, input_number: 5 sample: 0
[34, 140]: input idx: -1, input_number: 5 sample: 0
[36, 139]: input idx: -1, input_number: 5 sample: 0
[7, 42]: input idx: -1, input_number: 5 sample: 0
[8, 2]: input idx: -1, input_number: 5 sample: 0
[9, 222]: input idx: -1, input_number: 5 sample: 0
[30, 219]: input idx: -1, input_number: 5 sample: 0
[31, 40]: input idx: -1, input_number: 5 sample: 0
[2, 13]: input idx: -1, input_number: 5 sample: 0
[33, 0]: input idx: -1, input_number: 5 sample: 0
[34, 141]: input idx: -1, input_number: 5 sample: 0
[36, 140]: input idx: -1, input_number: 5 sample: 0
[7, 43]: input idx: -1, input_number: 5 sample: 0
[8, 3]: input idx: -1, input_number: 5 sample: 0
[9, 223]: input idx: -1, input_number: 5 sample: 0
[30, 220]: input idx: -1, input_number: 5 sample: 0
[31, 41]: input idx: -1, input_number: 5 sample: 0
[2, 14]: input idx: -1, input_number: 5 sample: 0
[33, 1]: input idx: -1, input_number: 5 sample: 0
[34, 142]: input idx: -1, input_number: 5 sample: 0
[36, 141]: input idx: -1, input_number: 5 sample: 0
[7, 44]: input idx: -1, input_number: 5 sample: 0
[8, 4]: input idx: -1, input_number: 5 sample: 0
[30, 221]: input idx: -1, input_number: 5 sample: 0
[31, 42]: input idx: -1, input_number: 5 sample: 0
[2, 15]: input idx: -1, input_number: 5 sample: 0
[33, 2]: input idx: -1, input_number: 5 sample: 0
[34, 143]: input idx: -1, input_number: 5 sample: 0
[36, 142]: input idx: -1, input_number: 5 sample: 0
[7, 45]: input idx: -1, input_number: 5 sample: 0
[8, 5]: input idx: -1, input_number: 5 sample: 0
[30, 222]: input idx: -1, input_number: 5 sample: 0
[31, 43]: input idx: -1, input_number: 5 sample: 0
[2, 16]: input idx: -1, input_number: 5 sample: 0
[33, 3]: input idx: -1, input_number: 5 sample: 0
[34, 144]: input idx: -1, input_number: 5 sample: 0
[36, 143]: input idx: -1, input_number: 5 sample: 0
[7, 46]: input idx: -1, input_number: 5 sample: 0
[8, 6]: input idx: -1, input_number: 5 sample: 0
[30, 223]: input idx: -1, input_number: 5 sample: 0
[31, 44]: input idx: -1, input_number: 5 sample: 0
[2, 17]: input idx: -1, input_number: 5 sample: 0
[33, 4]: input idx: -1, input_number: 5 sample: 0
[34, 145]: input idx: -1, input_number: 5 sample: 0
[36, 144]: input idx: -1, input_number: 5 sample: 0
[7, 47]: input idx: -1, input_number: 5 sample: 0
[8, 7]: input idx: -1, input_number: 5 sample: 0
[31, 45]: input idx: -1, input_number: 5 sample: 0
[2, 18]: input idx: -1, input_number: 5 sample: 0
[33, 5]: input idx: -1, input_number: 5 sample: 0
[34, 146]: input idx: -1, input_number: 5 sample: 0
[35, 32]: input idx: -1, input_number: 5 sample: 0
[36, 145]: input idx: -1, input_number: 5 sample: 0
[7, 48]: input idx: -1, input_number: 5 sample: 0
[8, 8]: input idx: -1, input_number: 5 sample: 0
[31, 46]: input idx: -1, input_number: 5 sample: 0
[2, 19]: input idx: -1, input_number: 5 sample: 0
[33, 6]: input idx: -1, input_number: 5 sample: 0
[34, 147]: input idx: -1, input_number: 5 sample: 0
[35, 33]: input idx: -1, input_number: 5 sample: 0
[36, 146]: input idx: -1, input_number: 5 sample: 0
[7, 49]: input idx: -1, input_number: 5 sample: 0
[8, 9]: input idx: -1, input_number: 5 sample: 0
[0, 224]: input idx: -1, input_number: 5 sample: 0
[31, 47]: input idx: -1, input_number: 5 sample: 0
[2, 20]: input idx: -1, input_number: 5 sample: 0
[33, 7]: input idx: -1, input_number: 5 sample: 0
[34, 148]: input idx: -1, input_number: 5 sample: 0
[35, 34]: input idx: -1, input_number: 5 sample: 0
[36, 147]: input idx: -1, input_number: 5 sample: 0
[7, 50]: input idx: -1, input_number: 5 sample: 0
[8, 10]: input idx: -1, input_number: 5 sample: 0
[0, 225]: input idx: -1, input_number: 5 sample: 0
[31, 48]: input idx: -1, input_number: 5 sample: 0
[2, 21]: input idx: -1, input_number: 5 sample: 0
[33, 8]: input idx: -1, input_number: 5 sample: 0
[34, 149]: input idx: -1, input_number: 5 sample: 0
[35, 35]: input idx: -1, input_number: 5 sample: 0
[36, 148]: input idx: -1, input_number: 5 sample: 0
[7, 51]: input idx: -1, input_number: 5 sample: 0
[8, 11]: input idx: -1, input_number: 5 sample: 0
[0, 226]: input idx: -1, input_number: 5 sample: 0
[31, 49]: input idx: -1, input_number: 5 sample: 0
[2, 22]: input idx: -1, input_number: 5 sample: 0
[33, 9]: input idx: -1, input_number: 5 sample: 0
[34, 150]: input idx: -1, input_number: 5 sample: 0
[35, 36]: input idx: -1, input_number: 5 sample: 0
[36, 149]: input idx: -1, input_number: 5 sample: 0
[7, 52]: input idx: -1, input_number: 5 sample: 0
[8, 12]: input idx: -1, input_number: 5 sample: 0
[0, 227]: input idx: -1, input_number: 5 sample: 0
[31, 50]: input idx: -1, input_number: 5 sample: 0
[2, 23]: input idx: -1, input_number: 5 sample: 0
[33, 10]: input idx: -1, input_number: 5 sample: 0
[34, 151]: input idx: -1, input_number: 5 sample: 0
[35, 37]: input idx: -1, input_number: 5 sample: 0
[36, 150]: input idx: -1, input_number: 5 sample: 0
[7, 53]: input idx: -1, input_number: 5 sample: 0
[8, 13]: input idx: -1, input_number: 5 sample: 0
[0, 228]: input idx: -1, input_number: 5 sample: 0
[31, 51]: input idx: -1, input_number: 5 sample: 0
[2, 24]: input idx: -1, input_number: 5 sample: 0
[33, 11]: input idx: -1, input_number: 5 sample: 0
[34, 152]: input idx: -1, input_number: 5 sample: 0
[35, 38]: input idx: -1, input_number: 5 sample: 0
[36, 151]: input idx: -1, input_number: 5 sample: 0
[7, 54]: input idx: -1, input_number: 5 sample: 0
[8, 14]: input idx: -1, input_number: 5 sample: 0
[0, 229]: input idx: -1, input_number: 5 sample: 0
[31, 52]: input idx: -1, input_number: 5 sample: 0
[2, 25]: input idx: -1, input_number: 5 sample: 0
[33, 12]: input idx: -1, input_number: 5 sample: 0
[34, 153]: input idx: -1, input_number: 5 sample: 0
[35, 39]: input idx: -1, input_number: 5 sample: 0
[36, 152]: input idx: -1, input_number: 5 sample: 0
[7, 55]: input idx: -1, input_number: 5 sample: 0
[8, 15]: input idx: -1, input_number: 5 sample: 0
[0, 230]: input idx: -1, input_number: 5 sample: 0
[31, 53]: input idx: -1, input_number: 5 sample: 0
[2, 26]: input idx: -1, input_number: 5 sample: 0
[33, 13]: input idx: -1, input_number: 5 sample: 0
[34, 154]: input idx: -1, input_number: 5 sample: 0
[35, 40]: input idx: -1, input_number: 5 sample: 0
[36, 153]: input idx: -1, input_number: 5 sample: 0
[7, 56]: input idx: -1, input_number: 5 sample: 0
[8, 16]: input idx: -1, input_number: 5 sample: 0
[0, 231]: input idx: -1, input_number: 5 sample: 0
[31, 54]: input idx: -1, input_number: 5 sample: 0
[2, 27]: input idx: -1, input_number: 5 sample: 0
[33, 14]: input idx: -1, input_number: 5 sample: 0
[34, 155]: input idx: -1, input_number: 5 sample: 0
[35, 41]: input idx: -1, input_number: 5 sample: 0
[36, 154]: input idx: -1, input_number: 5 sample: 0
[7, 57]: input idx: -1, input_number: 5 sample: 0
[8, 17]: input idx: -1, input_number: 5 sample: 0
[0, 232]: input idx: -1, input_number: 5 sample: 0
[31, 55]: input idx: -1, input_number: 5 sample: 0
[2, 28]: input idx: -1, input_number: 5 sample: 0
[33, 15]: input idx: -1, input_number: 5 sample: 0
[34, 156]: input idx: -1, input_number: 5 sample: 0
[35, 42]: input idx: -1, input_number: 5 sample: 0
[36, 155]: input idx: -1, input_number: 5 sample: 0
[7, 58]: input idx: -1, input_number: 5 sample: 0
[8, 18]: input idx: -1, input_number: 5 sample: 0
[0, 233]: input idx: -1, input_number: 5 sample: 0
[31, 56]: input idx: -1, input_number: 5 sample: 0
[2, 29]: input idx: -1, input_number: 5 sample: 0
[33, 16]: input idx: -1, input_number: 5 sample: 0
[34, 157]: input idx: -1, input_number: 5 sample: 0
[35, 43]: input idx: -1, input_number: 5 sample: 0
[36, 156]: input idx: -1, input_number: 5 sample: 0
[7, 59]: input idx: -1, input_number: 5 sample: 0
[8, 19]: input idx: -1, input_number: 5 sample: 0
[0, 234]: input idx: -1, input_number: 5 sample: 0
[31, 57]: input idx: -1, input_number: 5 sample: 0
[2, 30]: input idx: -1, input_number: 5 sample: 0
[33, 17]: input idx: -1, input_number: 5 sample: 0
[34, 158]: input idx: -1, input_number: 5 sample: 0
[35, 44]: input idx: -1, input_number: 5 sample: 0
[36, 157]: input idx: -1, input_number: 5 sample: 0
[7, 60]: input idx: -1, input_number: 5 sample: 0
[8, 20]: input idx: -1, input_number: 5 sample: 0
[39, 160]: input idx: -1, input_number: 5 sample: 0
[0, 235]: input idx: -1, input_number: 5 sample: 0
[31, 58]: input idx: -1, input_number: 5 sample: 0
[2, 31]: input idx: -1, input_number: 5 sample: 0
[33, 18]: input idx: -1, input_number: 5 sample: 0
[34, 159]: input idx: -1, input_number: 5 sample: 0
[35, 45]: input idx: -1, input_number: 5 sample: 0
[36, 158]: input idx: -1, input_number: 5 sample: 0
[7, 61]: input idx: -1, input_number: 5 sample: 0
[8, 21]: input idx: -1, input_number: 5 sample: 0
[39, 161]: input idx: -1, input_number: 5 sample: 0
[0, 236]: input idx: -1, input_number: 5 sample: 0
[31, 59]: input idx: -1, input_number: 5 sample: 0
[2, 96]: input idx: -1, input_number: 5 sample: 0
[33, 19]: input idx: -1, input_number: 5 sample: 0
[35, 46]: input idx: -1, input_number: 5 sample: 0
[36, 159]: input idx: -1, input_number: 5 sample: 0
[7, 62]: input idx: -1, input_number: 5 sample: 0
[8, 22]: input idx: -1, input_number: 5 sample: 0
[39, 162]: input idx: -1, input_number: 5 sample: 0
[0, 237]: input idx: -1, input_number: 5 sample: 0
[31, 60]: input idx: -1, input_number: 5 sample: 0
[2, 97]: input idx: -1, input_number: 5 sample: 0
[33, 20]: input idx: -1, input_number: 5 sample: 0
[35, 47]: input idx: -1, input_number: 5 sample: 0
[7, 63]: input idx: -1, input_number: 5 sample: 0
[8, 23]: input idx: -1, input_number: 5 sample: 0
[39, 163]: input idx: -1, input_number: 5 sample: 0
[0, 238]: input idx: -1, input_number: 5 sample: 0
[31, 61]: input idx: -1, input_number: 5 sample: 0
[2, 98]: input idx: -1, input_number: 5 sample: 0
[33, 21]: input idx: -1, input_number: 5 sample: 0
[35, 48]: input idx: -1, input_number: 5 sample: 0
[8, 24]: input idx: -1, input_number: 5 sample: 0
[39, 164]: input idx: -1, input_number: 5 sample: 0
[0, 239]: input idx: -1, input_number: 5 sample: 0
[31, 62]: input idx: -1, input_number: 5 sample: 0
[2, 99]: input idx: -1, input_number: 5 sample: 0
[33, 22]: input idx: -1, input_number: 5 sample: 0
[4, 0]: input idx: -1, input_number: 5 sample: 0
[35, 49]: input idx: -1, input_number: 5 sample: 0
[6, 160]: input idx: -1, input_number: 5 sample: 0
[8, 25]: input idx: -1, input_number: 5 sample: 0
[39, 165]: input idx: -1, input_number: 5 sample: 0
[0, 240]: input idx: -1, input_number: 5 sample: 0
[31, 63]: input idx: -1, input_number: 5 sample: 0
[2, 100]: input idx: -1, input_number: 5 sample: 0
[33, 23]: input idx: -1, input_number: 5 sample: 0
[4, 1]: input idx: -1, input_number: 5 sample: 0
[35, 50]: input idx: -1, input_number: 5 sample: 0
[6, 161]: input idx: -1, input_number: 5 sample: 0
[8, 26]: input idx: -1, input_number: 5 sample: 0
[39, 166]: input idx: -1, input_number: 5 sample: 0
[0, 241]: input idx: -1, input_number: 5 sample: 0
[2, 101]: input idx: -1, input_number: 5 sample: 0
[33, 24]: input idx: -1, input_number: 5 sample: 0
[4, 2]: input idx: -1, input_number: 5 sample: 0
[35, 51]: input idx: -1, input_number: 5 sample: 0
[6, 162]: input idx: -1, input_number: 5 sample: 0
[8, 27]: input idx: -1, input_number: 5 sample: 0
[39, 167]: input idx: -1, input_number: 5 sample: 0
[0, 242]: input idx: -1, input_number: 5 sample: 0
[2, 102]: input idx: -1, input_number: 5 sample: 0
[33, 25]: input idx: -1, input_number: 5 sample: 0
[4, 3]: input idx: -1, input_number: 5 sample: 0
[35, 52]: input idx: -1, input_number: 5 sample: 0
[6, 163]: input idx: -1, input_number: 5 sample: 0
[8, 28]: input idx: -1, input_number: 5 sample: 0
[39, 168]: input idx: -1, input_number: 5 sample: 0
[0, 243]: input idx: -1, input_number: 5 sample: 0
[2, 103]: input idx: -1, input_number: 5 sample: 0
[33, 26]: input idx: -1, input_number: 5 sample: 0
[4, 4]: input idx: -1, input_number: 5 sample: 0
[35, 53]: input idx: -1, input_number: 5 sample: 0
[6, 164]: input idx: -1, input_number: 5 sample: 0
[8, 29]: input idx: -1, input_number: 5 sample: 0
[39, 169]: input idx: -1, input_number: 5 sample: 0
[0, 244]: input idx: -1, input_number: 5 sample: 0
[2, 104]: input idx: -1, input_number: 5 sample: 0
[33, 27]: input idx: -1, input_number: 5 sample: 0
[4, 5]: input idx: -1, input_number: 5 sample: 0
[35, 54]: input idx: -1, input_number: 5 sample: 0
[6, 165]: input idx: -1, input_number: 5 sample: 0
[8, 30]: input idx: -1, input_number: 5 sample: 0
[39, 170]: input idx: -1, input_number: 5 sample: 0
[0, 245]: input idx: -1, input_number: 5 sample: 0
[2, 105]: input idx: -1, input_number: 5 sample: 0
[33, 28]: input idx: -1, input_number: 5 sample: 0
[4, 6]: input idx: -1, input_number: 5 sample: 0
[35, 55]: input idx: -1, input_number: 5 sample: 0
[6, 166]: input idx: -1, input_number: 5 sample: 0
[8, 31]: input idx: -1, input_number: 5 sample: 0
[39, 171]: input idx: -1, input_number: 5 sample: 0
[0, 246]: input idx: -1, input_number: 5 sample: 0
[2, 106]: input idx: -1, input_number: 5 sample: 0
[33, 29]: input idx: -1, input_number: 5 sample: 0
[4, 7]: input idx: -1, input_number: 5 sample: 0
[35, 56]: input idx: -1, input_number: 5 sample: 0
[6, 167]: input idx: -1, input_number: 5 sample: 0
[39, 172]: input idx: -1, input_number: 5 sample: 0
[0, 247]: input idx: -1, input_number: 5 sample: 0
[2, 107]: input idx: -1, input_number: 5 sample: 0
[33, 30]: input idx: -1, input_number: 5 sample: 0
[4, 8]: input idx: -1, input_number: 5 sample: 0
[35, 57]: input idx: -1, input_number: 5 sample: 0
[6, 168]: input idx: -1, input_number: 5 sample: 0
[39, 173]: input idx: -1, input_number: 5 sample: 0
[0, 248]: input idx: -1, input_number: 5 sample: 0
[2, 108]: input idx: -1, input_number: 5 sample: 0
[33, 31]: input idx: -1, input_number: 5 sample: 0
[4, 9]: input idx: -1, input_number: 5 sample: 0
[35, 58]: input idx: -1, input_number: 5 sample: 0
[6, 169]: input idx: -1, input_number: 5 sample: 0
[8, 96]: input idx: -1, input_number: 5 sample: 0
[39, 174]: input idx: -1, input_number: 5 sample: 0
[0, 249]: input idx: -1, input_number: 5 sample: 0
[2, 109]: input idx: -1, input_number: 5 sample: 0
[4, 10]: input idx: -1, input_number: 5 sample: 0
[35, 59]: input idx: -1, input_number: 5 sample: 0
[6, 170]: input idx: -1, input_number: 5 sample: 0
[8, 97]: input idx: -1, input_number: 5 sample: 0
[39, 175]: input idx: -1, input_number: 5 sample: 0
[0, 250]: input idx: -1, input_number: 5 sample: 0
[2, 110]: input idx: -1, input_number: 5 sample: 0
[4, 11]: input idx: -1, input_number: 5 sample: 0
[35, 60]: input idx: -1, input_number: 5 sample: 0
[6, 171]: input idx: -1, input_number: 5 sample: 0
[8, 98]: input idx: -1, input_number: 5 sample: 0
[39, 176]: input idx: -1, input_number: 5 sample: 0
[0, 251]: input idx: -1, input_number: 5 sample: 0
[1, 32]: input idx: -1, input_number: 5 sample: 0
[2, 111]: input idx: -1, input_number: 5 sample: 0
[4, 12]: input idx: -1, input_number: 5 sample: 0
[35, 61]: input idx: -1, input_number: 5 sample: 0
[6, 172]: input idx: -1, input_number: 5 sample: 0
[8, 99]: input idx: -1, input_number: 5 sample: 0
[39, 177]: input idx: -1, input_number: 5 sample: 0
[0, 252]: input idx: -1, input_number: 5 sample: 0
[1, 33]: input idx: -1, input_number: 5 sample: 0
[2, 112]: input idx: -1, input_number: 5 sample: 0
[4, 13]: input idx: -1, input_number: 5 sample: 0
[35, 62]: input idx: -1, input_number: 5 sample: 0
[6, 173]: input idx: -1, input_number: 5 sample: 0
[8, 100]: input idx: -1, input_number: 5 sample: 0
[39, 178]: input idx: -1, input_number: 5 sample: 0
[0, 253]: input idx: -1, input_number: 5 sample: 0
[1, 34]: input idx: -1, input_number: 5 sample: 0
[2, 113]: input idx: -1, input_number: 5 sample: 0
[4, 14]: input idx: -1, input_number: 5 sample: 0
[35, 63]: input idx: -1, input_number: 5 sample: 0
[6, 174]: input idx: -1, input_number: 5 sample: 0
[8, 101]: input idx: -1, input_number: 5 sample: 0
[39, 179]: input idx: -1, input_number: 5 sample: 0
[0, 254]: input idx: -1, input_number: 5 sample: 0
[1, 35]: input idx: -1, input_number: 5 sample: 0
[2, 114]: input idx: -1, input_number: 5 sample: 0
[4, 15]: input idx: -1, input_number: 5 sample: 0
[6, 175]: input idx: -1, input_number: 5 sample: 0
[37, 0]: input idx: -1, input_number: 5 sample: 0
[8, 102]: input idx: -1, input_number: 5 sample: 0
[39, 180]: input idx: -1, input_number: 5 sample: 0
[0, 255]: input idx: -1, input_number: 5 sample: 0
[1, 36]: input idx: -1, input_number: 5 sample: 0
[2, 115]: input idx: -1, input_number: 5 sample: 0
[4, 16]: input idx: -1, input_number: 5 sample: 0
[6, 176]: input idx: -1, input_number: 5 sample: 0
[37, 1]: input idx: -1, input_number: 5 sample: 0
[8, 103]: input idx: -1, input_number: 5 sample: 0
[39, 181]: input idx: -1, input_number: 5 sample: 0
[1, 37]: input idx: -1, input_number: 5 sample: 0
[2, 116]: input idx: -1, input_number: 5 sample: 0
[4, 17]: input idx: -1, input_number: 5 sample: 0
[6, 177]: input idx: -1, input_number: 5 sample: 0
[37, 2]: input idx: -1, input_number: 5 sample: 0
[8, 104]: input idx: -1, input_number: 5 sample: 0
[39, 182]: input idx: -1, input_number: 5 sample: 0
[1, 38]: input idx: -1, input_number: 5 sample: 0
[2, 117]: input idx: -1, input_number: 5 sample: 0
[4, 18]: input idx: -1, input_number: 5 sample: 0
[6, 178]: input idx: -1, input_number: 5 sample: 0
[37, 3]: input idx: -1, input_number: 5 sample: 0
[8, 105]: input idx: -1, input_number: 5 sample: 0
[39, 183]: input idx: -1, input_number: 5 sample: 0
[1, 39]: input idx: -1, input_number: 5 sample: 0
[2, 118]: input idx: -1, input_number: 5 sample: 0
[4, 19]: input idx: -1, input_number: 5 sample: 0
[6, 179]: input idx: -1, input_number: 5 sample: 0
[37, 4]: input idx: -1, input_number: 5 sample: 0
[8, 106]: input idx: -1, input_number: 5 sample: 0
[39, 184]: input idx: -1, input_number: 5 sample: 0
[1, 40]: input idx: -1, input_number: 5 sample: 0
[2, 119]: input idx: -1, input_number: 5 sample: 0
[4, 20]: input idx: -1, input_number: 5 sample: 0
[6, 180]: input idx: -1, input_number: 5 sample: 0
[37, 5]: input idx: -1, input_number: 5 sample: 0
[8, 107]: input idx: -1, input_number: 5 sample: 0
[39, 185]: input idx: -1, input_number: 5 sample: 0
[1, 41]: input idx: -1, input_number: 5 sample: 0
[2, 120]: input idx: -1, input_number: 5 sample: 0
[4, 21]: input idx: -1, input_number: 5 sample: 0
[6, 181]: input idx: -1, input_number: 5 sample: 0
[37, 6]: input idx: -1, input_number: 5 sample: 0
[8, 108]: input idx: -1, input_number: 5 sample: 0
[39, 186]: input idx: -1, input_number: 5 sample: 0
[1, 42]: input idx: -1, input_number: 5 sample: 0
[2, 121]: input idx: -1, input_number: 5 sample: 0
[4, 22]: input idx: -1, input_number: 5 sample: 0
[6, 182]: input idx: -1, input_number: 5 sample: 0
[37, 7]: input idx: -1, input_number: 5 sample: 0
[8, 109]: input idx: -1, input_number: 5 sample: 0
[39, 187]: input idx: -1, input_number: 5 sample: 0
[1, 43]: input idx: -1, input_number: 5 sample: 0
[2, 122]: input idx: -1, input_number: 5 sample: 0
[33, 32]: input idx: -1, input_number: 5 sample: 0
[4, 23]: input idx: -1, input_number: 5 sample: 0
[6, 183]: input idx: -1, input_number: 5 sample: 0
[37, 8]: input idx: -1, input_number: 5 sample: 0
[8, 110]: input idx: -1, input_number: 5 sample: 0
[39, 188]: input idx: -1, input_number: 5 sample: 0
[0, 96]: input idx: -1, input_number: 5 sample: 0
[1, 44]: input idx: -1, input_number: 5 sample: 0
[2, 123]: input idx: -1, input_number: 5 sample: 0
[33, 33]: input idx: -1, input_number: 5 sample: 0
[4, 24]: input idx: -1, input_number: 5 sample: 0
[6, 184]: input idx: -1, input_number: 5 sample: 0
[37, 9]: input idx: -1, input_number: 5 sample: 0
[8, 111]: input idx: -1, input_number: 5 sample: 0
[39, 189]: input idx: -1, input_number: 5 sample: 0
[0, 97]: input idx: -1, input_number: 5 sample: 0
[1, 45]: input idx: -1, input_number: 5 sample: 0
[2, 124]: input idx: -1, input_number: 5 sample: 0
[33, 34]: input idx: -1, input_number: 5 sample: 0
[4, 25]: input idx: -1, input_number: 5 sample: 0
[6, 185]: input idx: -1, input_number: 5 sample: 0
[37, 10]: input idx: -1, input_number: 5 sample: 0
[8, 112]: input idx: -1, input_number: 5 sample: 0
[39, 190]: input idx: -1, input_number: 5 sample: 0
[0, 98]: input idx: -1, input_number: 5 sample: 0
[1, 46]: input idx: -1, input_number: 5 sample: 0
[2, 125]: input idx: -1, input_number: 5 sample: 0
[33, 35]: input idx: -1, input_number: 5 sample: 0
[4, 26]: input idx: -1, input_number: 5 sample: 0
[6, 186]: input idx: -1, input_number: 5 sample: 0
[37, 11]: input idx: -1, input_number: 5 sample: 0
[8, 113]: input idx: -1, input_number: 5 sample: 0
[39, 191]: input idx: -1, input_number: 5 sample: 0
[0, 99]: input idx: -1, input_number: 5 sample: 0
[1, 47]: input idx: -1, input_number: 5 sample: 0
[2, 126]: input idx: -1, input_number: 5 sample: 0
[33, 36]: input idx: -1, input_number: 5 sample: 0
[4, 27]: input idx: -1, input_number: 5 sample: 0
[6, 187]: input idx: -1, input_number: 5 sample: 0
[37, 12]: input idx: -1, input_number: 5 sample: 0
[8, 114]: input idx: -1, input_number: 5 sample: 0
[0, 100]: input idx: -1, input_number: 5 sample: 0
[1, 48]: input idx: -1, input_number: 5 sample: 0
[2, 127]: input idx: -1, input_number: 5 sample: 0
[33, 37]: input idx: -1, input_number: 5 sample: 0
[4, 28]: input idx: -1, input_number: 5 sample: 0
[6, 188]: input idx: -1, input_number: 5 sample: 0
[37, 13]: input idx: -1, input_number: 5 sample: 0
[8, 115]: input idx: -1, input_number: 5 sample: 0
[0, 101]: input idx: -1, input_number: 5 sample: 0
[1, 49]: input idx: -1, input_number: 5 sample: 0
[2, 64]: input idx: -1, input_number: 5 sample: 0
[33, 38]: input idx: -1, input_number: 5 sample: 0
[4, 29]: input idx: -1, input_number: 5 sample: 0
[6, 189]: input idx: -1, input_number: 5 sample: 0
[37, 14]: input idx: -1, input_number: 5 sample: 0
[8, 116]: input idx: -1, input_number: 5 sample: 0
[0, 102]: input idx: -1, input_number: 5 sample: 0
[1, 50]: input idx: -1, input_number: 5 sample: 0
[2, 65]: input idx: -1, input_number: 5 sample: 0
[33, 39]: input idx: -1, input_number: 5 sample: 0
[4, 30]: input idx: -1, input_number: 5 sample: 0
[6, 190]: input idx: -1, input_number: 5 sample: 0
[37, 15]: input idx: -1, input_number: 5 sample: 0
[8, 117]: input idx: -1, input_number: 5 sample: 0
[0, 103]: input idx: -1, input_number: 5 sample: 0
[1, 51]: input idx: -1, input_number: 5 sample: 0
[2, 66]: input idx: -1, input_number: 5 sample: 0
[33, 40]: input idx: -1, input_number: 5 sample: 0
[4, 31]: input idx: -1, input_number: 5 sample: 0
[5, 128]: input idx: -1, input_number: 5 sample: 0
[6, 191]: input idx: -1, input_number: 5 sample: 0
[37, 16]: input idx: -1, input_number: 5 sample: 0
[8, 118]: input idx: -1, input_number: 5 sample: 0
[0, 104]: input idx: -1, input_number: 5 sample: 0
[1, 52]: input idx: -1, input_number: 5 sample: 0
[2, 67]: input idx: -1, input_number: 5 sample: 0
[33, 41]: input idx: -1, input_number: 5 sample: 0
[4, 96]: input idx: -1, input_number: 5 sample: 0
[5, 129]: input idx: -1, input_number: 5 sample: 0
[36, 64]: input idx: -1, input_number: 5 sample: 0
[37, 17]: input idx: -1, input_number: 5 sample: 0
[8, 119]: input idx: -1, input_number: 5 sample: 0
[0, 105]: input idx: -1, input_number: 5 sample: 0
[1, 53]: input idx: -1, input_number: 5 sample: 0
[2, 68]: input idx: -1, input_number: 5 sample: 0
[33, 42]: input idx: -1, input_number: 5 sample: 0
[4, 97]: input idx: -1, input_number: 5 sample: 0
[5, 130]: input idx: -1, input_number: 5 sample: 0
[36, 65]: input idx: -1, input_number: 5 sample: 0
[37, 18]: input idx: -1, input_number: 5 sample: 0
[8, 120]: input idx: -1, input_number: 5 sample: 0
[0, 106]: input idx: -1, input_number: 5 sample: 0
[1, 54]: input idx: -1, input_number: 5 sample: 0
[2, 69]: input idx: -1, input_number: 5 sample: 0
[33, 43]: input idx: -1, input_number: 5 sample: 0
[4, 98]: input idx: -1, input_number: 5 sample: 0
[5, 131]: input idx: -1, input_number: 5 sample: 0
[36, 66]: input idx: -1, input_number: 5 sample: 0
[37, 19]: input idx: -1, input_number: 5 sample: 0
[8, 121]: input idx: -1, input_number: 5 sample: 0
[0, 107]: input idx: -1, input_number: 5 sample: 0
[1, 55]: input idx: -1, input_number: 5 sample: 0
[2, 70]: input idx: -1, input_number: 5 sample: 0
[33, 44]: input idx: -1, input_number: 5 sample: 0
[4, 99]: input idx: -1, input_number: 5 sample: 0
[5, 132]: input idx: -1, input_number: 5 sample: 0
[36, 67]: input idx: -1, input_number: 5 sample: 0
